대분류,품명,규격,단위,자재비,노무비,경비,비고,연도,현장,협력사,계약번호
덕트,G.I DUCT SHEET,#22 (0.8t),M2,15149,17541,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,76619,  ,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),20T,M2,8624,8415,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T,M2,3481,7079,,,2017,스템코,가나건설산업,2017-5-1425
삭제,보온부자재,,식,272160,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),250 x 250,EA,6526,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),300 x 250,EA,15976,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),350 x 300,EA,15976,  ,,,2017,스템코,가나건설산업,2017-5-1425
REGISTER,REGISTER (AL),800 x 500,EA,71820,  ,,,2017,스템코,가나건설산업,2017-5-1425
REGISTER,REGISTER (AL),800 x 750,EA,107730,  ,,,2017,스템코,가나건설산업,2017-5-1425
후렉시블호스,FLEXIBLE (보온),250￠,M,8595,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,SPIN IN,250￠,EA,2514,  ,,,2017,스템코,가나건설산업,2017-5-1425
STS_BAND,SUS-BAND,250￠,EA,945,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,장비대,,식,567000,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,618251,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,보온공,인,  ,118609,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,205506,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_덕트,P.V.C DUCT,8T,M2,50652,44550,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,515131,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_V.D,V.D (PVC),700 x 400,EA,95256,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_V.D,V.D (PVC),800 x 600,EA,163296,  ,,,2017,스템코,가나건설산업,2017-5-1425
STS_F.V.D,F.V.D (STS),800 x 600,EA,277263,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_GRILLE,GRILLE (PVC),700 x 400,EA,95256,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,캔버스이음 및 설치,,M2,10915,27225,,,2017,스템코,가나건설산업,2017-5-1425
삭제,장비대,,식,1134000,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,1002161,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,527625,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_덕트,P.V.C DUCT,8T,M2,50652,44550,,,2017,스템코,가나건설산업,2017-5-1425
스파이럴덕트,SPIRAL DUCT (G.I),D250 * 0.5T,M,7092,8712,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,699393,  ,,,2017,스템코,가나건설산업,2017-5-1425
스파이럴엘보,SPIRAL 90˚ ELBOW (G.I),D250,EA,9875,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,SPIRAL COUPLING (STS),D250,EA,15082,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,SPIRAL HANGER (G.I),D250,EA,3775,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,SPIRAL TRANSITION (G.I),400x350*D250,EA,34563,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_V.D,V.D (PVC),1100 x 600,EA,224532,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_V.D,V.D (PVC),1200 x 600,EA,244944,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_GRILLE,GRILLE (PVC),900 x 650,EA,199017,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_GRILLE,GRILLE (PVC),1500 x 700,EA,357210,  ,,,2017,스템코,가나건설산업,2017-5-1425
GRILLE,GRILLE (G.I),400 x 350,EA,17199,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,HOOD CAP (STS),D250,EA,33874,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,캔버스이음 및 설치,,M2,10915,27225,,,2017,스템코,가나건설산업,2017-5-1425
삭제,장비대,,식,1134000,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,1302551,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,671712,  ,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#26 (0.5t),M2,11321,15345,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,11925,16190,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,158904,  ,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),20T,M2,8624,8415,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),40T,M2,17248,15388,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트보온 (칼라함석 마감),0.5T,M2,3481,7079,,,2017,스템코,가나건설산업,2017-5-1425
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T,M2,3481,7079,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),250 x 200,EA,6526,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),300 x 250,EA,15976,  ,,,2017,스템코,가나건설산업,2017-5-1425
F.V.D,F.V.D (G.I),300 x 500,EA,23625,  ,,,2017,스템코,가나건설산업,2017-5-1425
F.V.D,F.V.D (G.I),600 x 400,EA,29484,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,ROUND DIFFUSER (STL),320 * D200,EA,23625,  ,,,2017,스템코,가나건설산업,2017-5-1425
후렉시블호스,FLEXIBLE (보온),200￠,M,8297,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,SPIN IN,200￠,EA,2514,  ,,,2017,스템코,가나건설산업,2017-5-1425
STS_BAND,SUS-BAND,200￠,EA,945,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,캔버스이음 및 설치,,M2,10915,27225,,,2017,스템코,가나건설산업,2017-5-1425
점검구,점검구,300 x 300,EA,10915,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,160000,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,보온공,인,  ,118609,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,41857,  ,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,11925,16190,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#22 (0.8t),M2,15149,17541,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#20 (1.0t),M2,17593,20919,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,729879,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),800 x 500,EA,49140,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),1100 x 600,EA,81081,  ,,,2017,스템코,가나건설산업,2017-5-1425
F.V.D,F.V.D (G.I),1300 x 850,EA,149924,  ,,,2017,스템코,가나건설산업,2017-5-1425
REGISTER,REGISTER (AL),700 x 500,EA,62843,  ,,,2017,스템코,가나건설산업,2017-5-1425
STS_망,STS 망,#21,M2,26933,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,캔버스이음 및 설치,,M2,10915,27225,,,2017,스템코,가나건설산업,2017-5-1425
점검구,점검구,300 x 300,EA,10915,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,ㄷ-CHANNEL (STL),100 * 50,KG,1276,  ,,,2017,스템코,가나건설산업,2017-5-1425
잡철물제작설치,잡철물 제작 설치,보통,KG,  ,1782,,,2017,스템코,가나건설산업,2017-5-1425
삭제,인써트 앙카 플레이트,200 * 200 * 9T,장,3119,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,셋트 앙카,"1/2""",EA,643,  ,,,2017,스템코,가나건설산업,2017-5-1425
녹막이페인트칠,녹막이 페인트,광명단 2회,M2,1259,3168,,,2017,스템코,가나건설산업,2017-5-1425
녹막이페인트칠,조합 페인트,2회,M2,1259,3168,,,2017,스템코,가나건설산업,2017-5-1425
삭제,장비대,,식,2835000,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,1474083,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,보온공,인,  ,118609,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,1067940,  ,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,11925,16190,,,2017,스템코,가나건설산업,2017-5-1425
덕트,G.I DUCT SHEET,#22 (0.8t),M2,15149,17541,,,2017,스템코,가나건설산업,2017-5-1425
삭제,잡자재비,,식,503694,  ,,,2017,스템코,가나건설산업,2017-5-1425
V.D,V.D (G.I),1100 x 600,EA,8108,  ,,,2017,스템코,가나건설산업,2017-5-1425
F.V.D,F.V.D (G.I),1300 x 850,EA,165895,  ,,,2017,스템코,가나건설산업,2017-5-1425
REGISTER,REGISTER (AL),700 x 500,EA,62843,  ,,,2017,스템코,가나건설산업,2017-5-1425
STS_망,STS 망,#21,M2,26933,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,캔버스이음 및 설치,,M2,10915,27225,,,2017,스템코,가나건설산업,2017-5-1425
점검구,점검구,300 x 300,EA,10915,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,ㄷ-CHANNEL (STL),100 * 50,KG,1276,  ,,,2017,스템코,가나건설산업,2017-5-1425
잡철물제작설치,잡철물 제작 설치,보통,KG,  ,1782,,,2017,스템코,가나건설산업,2017-5-1425
삭제,인써트 앙카 플레이트,200 * 200 * 9T,장,3119,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,셋트 앙카,"1/2""",EA,643,  ,,,2017,스템코,가나건설산업,2017-5-1425
녹막이페인트칠,녹막이 페인트,광명단 2회,M2,1259,3168,,,2017,스템코,가나건설산업,2017-5-1425
녹막이페인트칠,조합 페인트,2회,M2,1259,3168,,,2017,스템코,가나건설산업,2017-5-1425
삭제,장비대,,식,2362500,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,운반비,,식,1200630,  ,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,덕트공,인,  ,123405,,,2017,스템코,가나건설산업,2017-5-1425
삭제,노무비,보온공,인,  ,118609,,,2017,스템코,가나건설산업,2017-5-1425
삭제,공구손료,품의 3%,식,768373,  ,,,2017,스템코,가나건설산업,2017-5-1425
PVC_덕트,P.V.C DUCT,8T,M2,90000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,1525500,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_V.D,V.D (PVC),700 x 400,EA,168000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_V.D,V.D (PVC),800 x 600,EA,288000,,,,2017,스템코,그린빌더스,2017-5-1425
STS_F.V.D,F.V.D (STS),800 x 600,EA,216000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_GRILLE,GRILLE (PVC),700 x 400,EA,168000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,30000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,500000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,300000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,518400,,,2017,스템코,그린빌더스,2017-5-1425
PVC_덕트,P.V.C DUCT,8T,M2,90000,,,,2017,스템코,그린빌더스,2017-5-1425
스파이럴덕트,SPIRAL DUCT (G.I),D250 * 0.5T,M,8000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,2069100,,,,2017,스템코,그린빌더스,2017-5-1425
스파이럴엘보,SPIRAL 90˚ ELBOW (G.I),D250,EA,11000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,SPIRAL COUPLING (STS),D250,EA,16800,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,SPIRAL HANGER (G.I),D250,EA,3100,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,SPIRAL TRANSITION (G.I),400x350*D250,EA,30000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_V.D,V.D (PVC),1100 x 600,EA,396000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_V.D,V.D (PVC),1200 x 600,EA,432000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_GRILLE,GRILLE (PVC),900 x 650,EA,351000,,,,2017,스템코,그린빌더스,2017-5-1425
PVC_GRILLE,GRILLE (PVC),1500 x 700,EA,630000,,,,2017,스템코,그린빌더스,2017-5-1425
GRILLE,GRILLE (G.I),400 x 350,EA,16800,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,HOOD CAP (STS),D250,EA,50000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,30000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,500000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,500000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,576000,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#26 (0.5t),M2,12500,,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,13200,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,58595,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),20T,M2,6960,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),40T,M2,13000,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트보온 (칼라함석 마감),0.5T,M2,12000,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T,M2,3720,,,,2017,스템코,그린빌더스,2017-5-1425
V.D,V.D (G.I),250 x 200,EA,15000,,,,2017,스템코,그린빌더스,2017-5-1425
V.D,V.D (G.I),300 x 250,EA,15000,,,,2017,스템코,그린빌더스,2017-5-1425
F.V.D,F.V.D (G.I),300 x 500,EA,17000,,,,2017,스템코,그린빌더스,2017-5-1425
F.V.D,F.V.D (G.I),600 x 400,EA,24000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,ROUND DIFFUSER (STL),320 * D200,EA,20000,,,,2017,스템코,그린빌더스,2017-5-1425
후렉시블호스,FLEXIBLE (보온),200￠,M,5600,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,SPIN IN,200￠,EA,3000,,,,2017,스템코,그린빌더스,2017-5-1425
STS_BAND,SUS-BAND,200￠,EA,600,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,17600,12400,,,2017,스템코,그린빌더스,2017-5-1425
점검구,점검구,300 x 300,EA,11000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,300000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,보온공,인,,140000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,130344,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,13200,,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#22 (0.8t),M2,14900,,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#20 (1.0t),M2,17100,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,1203200,,,,2017,스템코,그린빌더스,2017-5-1425
V.D,V.D (G.I),800 x 500,EA,38400,,,,2017,스템코,그린빌더스,2017-5-1425
V.D,V.D (G.I),1100 x 600,EA,63400,,,,2017,스템코,그린빌더스,2017-5-1425
F.V.D,F.V.D (G.I),1300 x 850,EA,106100,,,,2017,스템코,그린빌더스,2017-5-1425
REGISTER,REGISTER (AL),700 x 500,EA,189000,,,,2017,스템코,그린빌더스,2017-5-1425
STS_망,STS 망,#21,M2,48000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,17600,12400,,,2017,스템코,그린빌더스,2017-5-1425
점검구,점검구,300 x 300,EA,11000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,ㄷ-CHANNEL (STL),100 * 50,KG,810,,,,2017,스템코,그린빌더스,2017-5-1425
잡철물제작설치,잡철물 제작 설치,보통,KG,211,4111,,,2017,스템코,그린빌더스,2017-5-1425
삭제,인써트 앙카 플레이트,200 * 200 * 9T,장,10000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,셋트 앙카,"1/2""",EA,500,,,,2017,스템코,그린빌더스,2017-5-1425
녹막이페인트칠,녹막이 페인트,광명단 2회,M2,521,2221,,,2017,스템코,그린빌더스,2017-5-1425
녹막이페인트칠,조합 페인트,2회,M2,1331,3976,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,2000000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,1611000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,보온공,인,,140000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,1016136,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,12200,,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#22 (0.8t),M2,14900,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,828080,,,,2017,스템코,그린빌더스,2017-5-1425
V.D,V.D (G.I),1100 x 600,EA,63400,,,,2017,스템코,그린빌더스,2017-5-1425
F.V.D,F.V.D (G.I),1300 x 850,EA,106100,,,,2017,스템코,그린빌더스,2017-5-1425
REGISTER,REGISTER (AL),700 x 500,EA,45000,,,,2017,스템코,그린빌더스,2017-5-1425
STS_망,STS 망,#21,M2,48000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,17600,12400,,,2017,스템코,그린빌더스,2017-5-1425
점검구,점검구,300 x 300,EA,11000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,ㄷ-CHANNEL (STL),100 * 50,KG,1200,,,,2017,스템코,그린빌더스,2017-5-1425
잡철물제작설치,잡철물 제작 설치,보통,KG,211,4111,,,2017,스템코,그린빌더스,2017-5-1425
삭제,인써트 앙카 플레이트,200 * 200 * 9T,장,10000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,셋트 앙카,"1/2""",EA,500,,,,2017,스템코,그린빌더스,2017-5-1425
녹막이페인트칠,녹막이 페인트,광명단 2회,M2,521,2221,,,2017,스템코,그린빌더스,2017-5-1425
녹막이페인트칠,조합 페인트,2회,M2,1331,3976,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,2000000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,1130000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,보온공,인,,140000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,764899,,,2017,스템코,그린빌더스,2017-5-1425
삭제,EF-531 (DUCT IN LINE),"9,300CMH*30mmAq",대,1370000,200000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,SF-531 (DUCT IN LINE),"9,300CMH*30mmAq",대,1370000,200000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,300000,,,,2017,스템코,그린빌더스,2017-5-1425
덕트,G.I DUCT SHEET,#24 (0.6t),M2,13200,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,잡자재비,,식,209700,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트보온 (아티론/은박+난연),20T,M2,6960,,,,2017,스템코,그린빌더스,2017-5-1425
덕트_보온,각형덕트후렌지보온 (아티론/은박+난연),5T,M2,3720,,,,2017,스템코,그린빌더스,2017-5-1425
F.D,F.D (G.I),700 x 500,EA,35000,,,,2017,스템코,그린빌더스,2017-5-1425
B.D.D,B.D.D (G.I),700 x 500,EA,40000,,,,2017,스템코,그린빌더스,2017-5-1425
REGISTER,REGISTER (AL),500 x 300,EA,30000,,,,2017,스템코,그린빌더스,2017-5-1425
STS_망,STS 망,#21,M2,48000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,캔버스이음 및 설치,,M2,17600,12400,,,2017,스템코,그린빌더스,2017-5-1425
점검구,점검구,300 x 300,EA,11000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,장비대,,식,600000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,운반비,,식,500000,,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,덕트공,인,,160000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,노무비,보온공,인,,140000,,,2017,스템코,그린빌더스,2017-5-1425
삭제,공구손료,품의 3%,식,,251376,,,2017,스템코,그린빌더스,2017-5-1425
삭제,EF-521 (SIROCCO),"2,600CMH*25mmAq",대,,100000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-522 (TURBO FAN),"18,000CMH*120mmAq",대,,300000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-523 (TURBO FAN),"22,000CMH*120mmAq",대,,300000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,"EF-524 (WALL VENTILATOR, W/PRE FILTER)",800CMH*3mmAq,대,,200000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-525 (AIR FOIL),"40,000CMH*120mmAq",대,,300000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-526 (AIR FOIL),"40,000CMH*120mmAq",대,,300000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-527 (AIR FOIL),"9,600CMH*120mmAq",대,,100000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-528 (AIR FOIL),"15,000CMH*120mmAq",대,,200000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-529 (AIR FOIL),"12,000CMH*120mmAq",대,,150000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,EF-530 (DUCT IN LINE),820CMH*18mmAq,대,,100000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,SF-523 (TURBO FAN),"42,000CMH*120mmAq",대,,500000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,CAV-501 CONSTANT AIR VOLUME(TR),450 CMH,EA,,100000,,지급자재,2017,스템코,성효,2017-5-1425
삭제,장비대,,식,,3000000,,,2017,스템코,성효,2017-5-1425
삭제,EF-506 (SIROCCO) 철거,"4,800CMH*30mmAq",대,,100000,,,2017,스템코,성효,2017-5-1425
STS_덕트,각형닥트제작설치 (STS),1.0T,M2,77280,22000,,,2017,스템코,성효,2017-5-1425
삭제,잡자재비,,식,471408,,,,2017,스템코,성효,2017-5-1425
STS_V.D,V.D (STS),250 x 200,EA,49450,,,,2017,스템코,성효,2017-5-1425
삭제,TIE-IN,350 x 500 > 250 x 200,개소,77200,100000,,,2017,스템코,성효,2017-5-1425
삭제,운반비,,식,159364,,,,2017,스템코,성효,2017-5-1425
삭제,노무비,덕트공,인,,,,,2017,스템코,성효,2017-5-1425
삭제,공구손료,품의 3%,식,,43260,,,2017,스템코,성효,2017-5-1425
PVC_덕트,P.V.C DUCT,D600*6T,M,69575,80000,,,2017,스템코,성효,2017-5-1425
삭제,잡자재비,,식,598345,,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 45' ELBOW,D600,EA,105225,30000,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 90' ELBOW,D600,EA,171695,60000,,,2017,스템코,성효,2017-5-1425
PVC_티,PVC TEE,D900xD600,EA,394680,90000,,,2017,스템코,성효,2017-5-1425
PVC_캡,PVC CAP,D600,EA,110745,30000,,,2017,스템코,성효,2017-5-1425
PVC_소켓,PVC SOCKET,D600,EA,41745,10000,,,2017,스템코,성효,2017-5-1425
삭제,파이프행가,"비절연,D600",EA,15755,20000,,,2017,스템코,성효,2017-5-1425
삭제,TIE-IN,D900 > D600,개소,131100,100000,,,2017,스템코,성효,2017-5-1425
삭제,운반비,,식,276696,,,,2017,스템코,성효,2017-5-1425
삭제,노무비,덕트공,인,,,,,2017,스템코,성효,2017-5-1425
삭제,공구손료,품의 3%,식,,245100,,,2017,스템코,성효,2017-5-1425
PVC_덕트,P.V.C DUCT,D50*6T,M,2875,20000,,,2017,스템코,성효,2017-5-1425
PVC_덕트,P.V.C DUCT,D150*6T,M,17250,25000,,,2017,스템코,성효,2017-5-1425
PVC_덕트,P.V.C DUCT,D250*6T,M,25300,30000,,,2017,스템코,성효,2017-5-1425
삭제,잡자재비,,식,298137,,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 45' ELBOW,D250,EA,29095,25000,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 90' ELBOW,D50,EA,1794,10000,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 90' ELBOW,D150,EA,18860,15000,,,2017,스템코,성효,2017-5-1425
PVC_엘보,PVC 90' ELBOW,D250,EA,39330,25000,,,2017,스템코,성효,2017-5-1425
PVC_티,PVC TEE,D150xD50,EA,23000,15000,,,2017,스템코,성효,2017-5-1425
PVC_레듀셔,PVC REDUCER,D600,EA,96600,60000,,,2017,스템코,성효,2017-5-1425
PVC_캡,PVC CAP,D150,EA,23000,5000,,,2017,스템코,성효,2017-5-1425
PVC_캡,PVC CAP,D250,EA,39560,5000,,,2017,스템코,성효,2017-5-1425
PVC_소켓,PVC SOCKET,D50,EA,1380,5000,,,2017,스템코,성효,2017-5-1425
PVC_소켓,PVC SOCKET,D150,EA,14145,5000,,,2017,스템코,성효,2017-5-1425
PVC_소켓,PVC SOCKET,D250,EA,20010,5000,,,2017,스템코,성효,2017-5-1425
PVC_V.D,R.V.D (PVC),D50,EA,8510,5000,,,2017,스템코,성효,2017-5-1425
PVC_V.D,R.V.D (PVC),D150,EA,40250,5000,,,2017,스템코,성효,2017-5-1425
삭제,파이프행가,"비절연,D50",EA,1495,10000,,,2017,스템코,성효,2017-5-1425
삭제,파이프행가,"비절연,D150",EA,4370,10000,,,2017,스템코,성효,2017-5-1425
삭제,파이프행가,"비절연,D250",EA,9200,10000,,,2017,스템코,성효,2017-5-1425
삭제,TIE-IN,D150 > D150,개소,17250,15000,,,2017,스템코,성효,2017-5-1425
삭제,TIE-IN,D600 > D150,개소,17250,60000,,,2017,스템코,성효,2017-5-1425
